datetime,region,station,power_mw,voltage_kv,frequency_hz,temperature_c,humidity_percent,status,source_file,processing_timestamp
2025-08-13 22:45:25.423804,NERPC,STATION_A,327.16998280745565,245.93010811231437,49.83945372573911,30.01352415974905,54.59896507480538,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-13 23:45:25.423804,NERPC,STATION_A,290.604825600541,542.5809746055024,50.10726902761578,26.023467849080692,40.300700064386874,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 00:45:25.423804,NERPC,STATION_A,78.19777487699969,715.2168332899296,49.680780123130795,33.517279136528266,61.11860165989581,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 01:45:25.423804,NERPC,STATION_A,385.27058233689513,324.78597032783756,50.17969005626043,22.49681702009305,68.42991715755292,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 02:45:25.423804,NERPC,STATION_A,310.00788657598514,433.54285174348865,50.128254200826895,21.887354469540355,61.36958813355407,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 03:45:25.423804,NERPC,STATION_A,84.72088749824174,494.33556592813596,50.093546135213295,32.22030901633281,49.859593707850735,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 04:45:25.423804,NERPC,STATION_A,312.5208281410904,715.698268243758,49.909999778588436,26.028215108655772,51.7875664428988,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 05:45:25.423804,NERPC,STATION_A,341.9561451012475,582.5376017277289,50.18277072668694,28.22515818267648,44.23653066975741,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 06:45:25.423804,NERPC,STATION_A,446.8043870490953,283.1954537937269,50.45286445408954,32.48602305335519,62.84553636360893,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 07:45:25.423804,NERPC,STATION_A,442.2776858570596,341.7183756158332,50.1626013536425,23.50264136800738,68.52219939192345,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 08:45:25.423804,NERPC,STATION_A,476.56077116146554,255.52499879041682,50.03116038468626,23.481420613634647,51.499716267302944,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 09:45:25.423804,NERPC,STATION_A,361.4789601605758,641.7308400579761,50.47921979172143,27.35399914671423,44.189080496600155,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 10:45:25.423804,NERPC,STATION_A,293.7238973362561,762.7692741258746,49.9677022221437,31.02748290039596,77.78750998687477,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 11:45:25.423804,NERPC,STATION_A,289.89141002763466,399.5060021017809,50.38824324051152,25.91633770270456,56.388905906642975,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 12:45:25.423804,NERPC,STATION_A,123.06260229571383,585.4414356453594,49.951998663148345,38.9056084309584,57.24392679779098,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 13:45:25.423804,NERPC,STATION_A,202.9588281610536,605.2198068965255,49.9155820326363,24.922432627350936,50.81120956487422,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 14:45:25.423804,NERPC,STATION_A,374.1487000362469,576.9381747913657,50.356364886816024,23.090181018498175,67.70524065562702,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 15:45:25.423804,NERPC,STATION_A,463.60112023057854,452.2895786912188,49.518862682926496,32.19353046780631,31.114159532956826,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 16:45:25.423804,NERPC,STATION_A,350.1291047764881,303.90815700496773,49.81445930636839,35.986599579344514,73.09938718787879,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 17:45:25.423804,NERPC,STATION_A,115.77675804136324,361.06804620159056,49.978603125459735,39.72074788639129,36.722203754776366,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 18:45:25.423804,NERPC,STATION_A,246.60099334381124,265.01238590233413,50.1033533689496,22.172234794778802,36.15424178853731,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 19:45:25.423804,NERPC,STATION_A,367.26816317179424,641.5567355103285,49.877001948223814,38.71117225878396,77.79252227116041,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 20:45:25.423804,NERPC,STATION_A,139.92648830904,663.5554899611406,50.07201447663621,21.449901540557505,49.79061373699748,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 21:45:25.423804,NERPC,STATION_A,108.95936187741155,241.98575929518313,49.51196781519777,38.937947139016146,33.733044913405664,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 22:45:25.423804,NERPC,STATION_A,461.6407646932232,645.7843425021051,50.24163877761191,33.773840954491845,36.127189357501386,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-14 23:45:25.423804,NERPC,STATION_A,111.86654519955073,439.6042760120509,50.30320691730094,21.94303323343188,49.64611643788936,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 00:45:25.423804,NERPC,STATION_A,417.5406886189751,414.0555991850922,49.506445225799055,20.439629597306734,59.76708822262697,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 01:45:25.423804,NERPC,STATION_A,76.92287048368225,625.9264155828658,50.44161637809502,21.321831695630987,57.34175193304849,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 02:45:25.423804,NERPC,STATION_A,499.62462861280767,619.3386727470137,50.44562306201313,21.81353431828625,37.830382217379544,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 03:45:25.423804,NERPC,STATION_A,381.9401187156942,223.24320182960517,50.22003366473901,28.08789358421601,73.57372405225581,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 04:45:25.423804,NERPC,STATION_A,53.61786023394559,552.8848811750246,49.89480918046174,23.304777087706967,74.46595689914973,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 05:45:25.423804,NERPC,STATION_A,205.37982237754244,481.497688860521,49.71524057842679,31.095796972570323,50.02723724255679,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 06:45:25.423804,NERPC,STATION_A,205.38145343107863,460.6248037999822,49.550389526779405,30.966763337562227,79.6539116837924,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 07:45:25.423804,NERPC,STATION_A,399.9792502066982,530.7396341381517,50.228046176068105,25.108340760672064,76.73729724124459,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 08:45:25.423804,NERPC,STATION_A,122.69709307134451,277.9530717469349,50.2358918987741,24.30606392007472,67.49348656038113,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 09:45:25.423804,NERPC,STATION_A,237.8371657305319,382.51003471413213,50.456430274120144,35.05015369125513,61.33624390033381,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 10:45:25.423804,NERPC,STATION_A,251.55835498932333,294.4208425934399,50.032825682598826,21.676945028832662,36.40021202394714,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 11:45:25.423804,NERPC,STATION_A,343.92066450578477,512.4873997172502,50.31219427549117,25.49712430059727,52.20118814044959,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 12:45:25.423804,NERPC,STATION_A,440.9507479694328,566.9924663942221,50.350869245513884,21.64289896675118,46.8195901338607,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 13:45:25.423804,NERPC,STATION_A,270.22899546627525,323.33400697822447,50.48908780196046,37.54987067161404,67.85451567596058,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 14:45:25.423804,NERPC,STATION_A,213.20881560135356,256.4219834181685,49.603630334772014,39.98106601183588,42.47330495577153,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 15:45:25.423804,NERPC,STATION_A,284.40284203923983,282.977173925762,50.46263463019323,36.916409329065274,69.18898313177205,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 16:45:25.423804,NERPC,STATION_A,453.33908122645175,484.718705951056,49.721220196708444,37.620934715464614,56.83465759820809,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 17:45:25.423804,NERPC,STATION_A,437.20732037916883,382.86707169805317,50.23138422924897,26.984024319228016,60.184125562249825,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 18:45:25.423804,NERPC,STATION_A,400.2042162807643,376.2314358127852,49.60848316388508,30.88902745599223,54.69065327261716,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 19:45:25.423804,NERPC,STATION_A,322.0446442602554,591.2601151276498,50.42965728272139,33.025551410864736,48.67700252542161,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 20:45:25.423804,NERPC,STATION_A,107.41728143910157,739.3299057753521,50.202812258808834,38.93297903156659,41.64629636592759,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 21:45:25.423804,NERPC,STATION_A,78.4617770318747,387.427427829729,49.84623499666218,29.274156590546326,74.1663554521179,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 22:45:25.423804,NERPC,STATION_A,464.244175193089,287.10322720835734,50.1141336980821,33.74384480156945,74.22895031588945,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-15 23:45:25.423804,NERPC,STATION_A,426.96060703719405,471.7601927799569,50.29065561149514,39.92932745442432,61.72133208291626,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 00:45:25.423804,NERPC,STATION_A,412.57860946592746,737.4159505356187,50.39110086990974,38.55100572302526,74.03797311427648,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 01:45:25.423804,NERPC,STATION_A,368.1110110311755,221.7905487904791,50.07492643969154,22.046140438935694,47.86079094847112,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 02:45:25.423804,NERPC,STATION_A,368.4685283336474,465.86363204462185,50.087304076513604,29.859786923953738,78.13842321405441,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 03:45:25.423804,NERPC,STATION_A,100.85676166546239,755.8149357796882,50.27247612464762,21.008672860908327,31.740569500629448,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 04:45:25.423804,NERPC,STATION_A,311.71484667764713,284.7643797819266,49.77441212522915,35.30035332533005,70.9565975759074,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 05:45:25.423804,NERPC,STATION_A,396.37443485724873,258.8792131118363,50.019238859612216,22.46013219434652,47.758801878631594,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 06:45:25.423804,NERPC,STATION_A,241.64177220824493,386.5160637643595,50.432097342059286,29.05845605164384,72.02507648621621,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 07:45:25.423804,NERPC,STATION_A,311.0535774207722,593.6563136635174,50.220587997187515,25.247393772096878,65.26913220415747,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 08:45:25.423804,NERPC,STATION_A,353.5033329118104,351.04559701909164,50.354617274141276,37.56228500852078,46.811722620708395,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 09:45:25.423804,NERPC,STATION_A,371.8486121883351,316.27867109512897,50.32346446861742,39.86076330546643,44.72996685998342,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 10:45:25.423804,NERPC,STATION_A,69.74756261952034,220.2039273759769,50.48827114570021,39.30571213889833,76.77680575789054,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 11:45:25.423804,NERPC,STATION_A,491.09411150468577,607.917571789827,50.1979774354343,28.60170990897298,58.4363191654618,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 12:45:25.423804,NERPC,STATION_A,363.9021313428916,406.6879037710259,49.86175597022427,24.351370739909783,47.65785618690688,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 13:45:25.423804,NERPC,STATION_A,228.56311944572056,717.9829922437148,49.65218161825673,22.704314648158494,40.14726771251869,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 14:45:25.423804,NERPC,STATION_A,285.8368133595815,320.4397412309186,49.834852642565366,36.26353622987848,71.70531874697176,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 15:45:25.423804,NERPC,STATION_A,361.9084631819847,574.8710343727373,50.25316689394634,33.11577917104947,66.5422367809599,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 16:45:25.423804,NERPC,STATION_A,369.50954074123007,674.6541165879488,50.23099894807435,39.85019378722807,44.54563199906216,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 17:45:25.423804,NERPC,STATION_A,57.56365072794077,540.5505057461876,50.124021439133855,22.066319200396656,70.96159798069071,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 18:45:25.423804,NERPC,STATION_A,160.1394642538538,408.8346985039372,50.14910498617262,39.53434909896461,74.04206556400767,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 19:45:25.423804,NERPC,STATION_A,195.0597446084003,455.2774335311175,49.841702769170844,33.64298790848523,30.892049634409503,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 20:45:25.423804,NERPC,STATION_A,158.41511876990643,499.3004497051214,49.8345180976649,27.318426843160136,32.305257155921964,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 21:45:25.423804,NERPC,STATION_A,250.1251328902521,668.746772412694,49.692452143670884,34.05268517413277,61.179579563474,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 22:45:25.423804,NERPC,STATION_A,362.48713447605604,221.8749626354447,50.27204760316957,37.75941825893124,55.4382824166801,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-16 23:45:25.423804,NERPC,STATION_A,71.20387151982273,613.1016297150703,50.2081235199343,22.70341092512978,55.17895595163405,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-17 00:45:25.423804,NERPC,STATION_A,360.87185278879247,602.3021700175223,49.849436090564886,31.083835860688957,47.74293704674687,OFFLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-17 01:45:25.423804,NERPC,STATION_A,220.95177595009167,331.00243814806095,49.77305708604799,35.37567114739844,68.18157908410436,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-17 02:45:25.423804,NERPC,STATION_A,106.37957377701635,392.38050916051225,50.39288505320234,22.91105818291949,39.581110230921304,MAINTENANCE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-17 03:45:25.423804,NERPC,STATION_A,186.42831387565215,496.23134619173845,50.3165523083835,23.454136772302107,42.2947163301204,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-17 04:45:25.423804,NERPC,STATION_A,436.8406168970623,667.9492942846622,49.656373426304775,21.62929146044379,58.75121908378532,ONLINE,NERPC_STATION_A_sample.csv,2025-09-12 01:45:25.426803
2025-08-13 01:45:25.430090,NERPC,STATION_B,464.9983919892684,516.2837429470961,49.87577792870597,35.34724279674352,48.806996106828066,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 02:45:25.430090,NERPC,STATION_B,271.53134543892537,701.9933045855101,50.37153264452766,23.44383108427334,51.20036248699628,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 03:45:25.430090,NERPC,STATION_B,222.33315836892473,365.93617432463,50.35198766203363,37.21447592570611,36.01869999925947,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 04:45:25.430090,NERPC,STATION_B,435.90903473766974,432.247164763852,50.13647239509979,23.02928248266028,30.01077117635339,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 05:45:25.430090,NERPC,STATION_B,448.99174062823494,500.1125429639457,50.2818567155373,21.716469113077977,76.26502771088727,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 06:45:25.430090,NERPC,STATION_B,147.91206918157533,514.4142288347405,50.137098047652536,34.64458608498089,56.634823820845725,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 07:45:25.430090,NERPC,STATION_B,332.5939476961607,747.2639154731598,49.54293160966813,27.11815700128103,68.34726037111732,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 08:45:25.430090,NERPC,STATION_B,109.01176380802883,575.1755460871883,49.79429842675057,25.983892079964246,69.67994970900396,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 09:45:25.430090,NERPC,STATION_B,433.05082675147446,431.3417467387826,50.29931237671667,36.38646665357342,69.47415502877486,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 10:45:25.430090,NERPC,STATION_B,78.45050068394094,715.4661751861073,50.20187421147616,33.37992720094504,34.44160352580861,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 11:45:25.430090,NERPC,STATION_B,250.40405372873025,515.8617083637982,49.53567552935099,21.37280532209167,79.80426665882631,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 12:45:25.430090,NERPC,STATION_B,149.02215616793177,293.70329891008345,50.19262021288276,39.14134566893179,38.86402732724573,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 13:45:25.430090,NERPC,STATION_B,87.0808940750488,593.4868104247774,50.47007691706916,26.176636999321072,59.55029639176081,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 14:45:25.430090,NERPC,STATION_B,129.5119817103805,695.3690297827817,49.763678316194415,33.50159632921644,54.48311879309079,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 15:45:25.430090,NERPC,STATION_B,222.57844630391378,244.47970185189322,49.57444681270834,32.07623938657532,65.87966627371475,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 16:45:25.430090,NERPC,STATION_B,308.1776831898878,758.8792725231656,49.70006350764888,35.3823246855394,51.076371474604194,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 17:45:25.430090,NERPC,STATION_B,114.82214805011802,361.3725769110167,49.732362800986635,26.850190343759337,70.4372448011286,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 18:45:25.430090,NERPC,STATION_B,205.19672468083,299.5823856408894,50.25995774587976,25.33713576207251,56.43545860890104,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 19:45:25.430090,NERPC,STATION_B,409.0853408680892,413.41085121395975,49.51970592337552,23.82976968743654,53.91497930157138,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 20:45:25.430090,NERPC,STATION_B,338.17864254131047,579.9435908628992,49.64696508903421,37.398450805212185,50.41710480735116,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 21:45:25.430090,NERPC,STATION_B,497.86360107890704,755.780730223593,50.32374323516462,21.527618790118595,58.72344072764644,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 22:45:25.430090,NERPC,STATION_B,409.95536565862204,328.36874874637994,49.78630545779186,37.3820671162561,36.59322369010966,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-13 23:45:25.430090,NERPC,STATION_B,458.5255939193672,241.83916477921073,50.41626813562367,20.439643676460935,35.9862890113418,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 00:45:25.430090,NERPC,STATION_B,370.90694360760153,604.1246992673703,50.303677462390844,36.85415062894208,35.95887009000198,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 01:45:25.430090,NERPC,STATION_B,242.52823132765482,563.5367173001737,50.36472387385804,25.4283515123088,49.88902644478974,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 02:45:25.430090,NERPC,STATION_B,307.34838136552173,445.3348819654987,49.79380335471649,24.578476325478253,64.72364237493663,OFFLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 03:45:25.430090,NERPC,STATION_B,126.32182418658108,610.2989384626293,49.786882318559876,25.722075164878454,79.44061159172635,MAINTENANCE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 04:45:25.430090,NERPC,STATION_B,321.03504952986896,271.73281836346905,50.10893785616994,37.28178045850344,77.63442948326193,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
2025-08-14 05:45:25.430090,NERPC,STATION_B,366.77911498034507,700.5497333468867,49.76841100601689,22.126250984219656,53.32466579137807,ONLINE,NERPC_STATION_B_sample.csv,2025-09-12 01:45:25.430183
